ID,Feature_Alpha,Feature_Beta,Feature_Gamma,Feature_Delta,Feature_Epsilon,Feature_Zeta,Feature_Eta,Feature_Theta,Target_Value
20123,3.4196,43.0,5.023404255319149,1.0404255319148936,824.0,1.7531914893617022,32.76,-117.15,3.022
6163,2.6981,35.0,5.572327044025157,1.005503144654088,4885.0,3.8404088050314464,38.55,-121.28,1.125
9585,65.226,252.0,5.392996108949417,1.0116731517509727,6.853299093186078,3.6809338521400776,37.4,-121.86,2.585
8911,9.2189,28.0,8.046511627906977,1.0534883720930233,2515.0,2.9244186046511627,34.14,-118.53,5.00001
168,40.076,264.0,4.933021806853582,1.1573208722741433,7.494430215031565,2.7990654205607477,33.4,-117.59,2.521
15105,26.094,360.0,3.8747553816046967,1.0802348336594911,7.725330037917135,4.430528375733855,34.06,-118.09,1.794
16836,4.2171,32.0,4.1243432574430825,1.021015761821366,1605.0,2.810858143607706,33.89,-118.29,2.182
17780,5.2016,27.0,5.577464788732394,1.028169014084507,1346.0,2.7082494969818915,34.19,-118.65,2.43
15331,5.0926,24.0,5.1210191082802545,1.0,592.0,1.8853503184713376,33.75,-118.11,3.905
7467,51.929,324.0,6.424460431654676,1.0323741007194245,6.84587987526405,3.3776978417266186,33.87,-117.57,1.65
6302,5.299,12.0,7.214932126696833,1.0475113122171946,1200.0,2.7149321266968327,34.91,-120.44,2.268
19556,27.125,420.0,4.443037974683544,1.109704641350211,6.315358001522335,2.329113924050633,36.98,-122.02,2.175
15049,3.4871,30.0,5.682060390763765,1.0497335701598578,2192.0,3.8934280639431615,34.09,-117.74,1.364
3585,43.281,204.0,6.105882352941176,1.0294117647058822,6.906754778648554,2.9352941176470586,36.39,-119.27,1.457
2453,3.2077,9.0,5.896551724137931,1.0501567398119123,3166.0,3.3082549634273772,34.42,-117.27,0.933
5214,11.552,528.0,4.273381294964029,1.2158273381294964,5.786897381366708,2.338129496402878,36.97,-122.02,2.5
10170,31.094,180.0,4.40920716112532,0.9565217391304348,6.854354502255021,2.421994884910486,36.35,-119.66,0.919
9117,1.7418,8.0,4.754360465116279,1.1584302325581395,2700.0,3.9244186046511627,35.79,-119.25,0.622
10324,3.0574,25.0,3.7658643326039387,1.148796498905908,1890.0,2.0678336980306344,34.03,-118.39,3.194
9267,59.544,528.0,6.127982646420825,0.982646420824295,7.108244139731541,2.648590021691974,33.97,-118.4,3.772
16109,52.736000000000004,420.0,6.009732360097324,1.0121654501216546,7.234898420314831,3.372262773722628,33.93,-118.03,1.795
3612,42.083000000000006,480.0,5.164133738601824,1.0516717325227964,7.080867896690782,3.6109422492401215,33.88,-118.2,1.473
14802,21.563,624.0,4.585014409221902,1.07492795389049,7.020190708311925,3.2219020172910664,37.8,-122.24,1.286
19581,3.1731,47.0,3.958904109589041,1.0342465753424657,1272.0,2.904109589041096,34.03,-118.32,1.215
19392,3.1546,34.0,4.669576059850374,1.1945137157107233,1622.0,2.0224438902743143,36.98,-121.95,2.612
11040,35.288,132.0,5.016260162601626,0.9539295392953929,6.956545443151569,2.8428184281842817,38.78,-121.24,1.411
6049,5.1952,19.0,6.471810089020772,1.1869436201780414,1272.0,3.7744807121661723,33.92,-117.92,3.021
18915,2.7452,33.0,4.9564270152505445,1.0217864923747277,1691.0,3.684095860566449,33.96,-117.42,0.981
7660,4.9432,4.0,6.341708542713568,1.085427135678392,622.0,3.1256281407035176,36.81,-119.67,1.144
13998,30.774,624.0,4.997983870967742,1.0383064516129032,7.504942068396171,3.661290322580645,37.76,-122.41,3.0
7810,25.667,144.0,4.764840182648402,0.9680365296803652,7.38025578842646,3.6598173515981736,40.88,-124.06,1.395
13876,37.813,624.0,5.057755775577558,1.0264026402640265,7.2485040723706105,2.3184818481848186,37.75,-122.41,2.759
9515,6.6603,9.0,6.206642066420664,1.0738007380073802,1015.0,3.745387453874539,33.82,-117.86,2.309
4778,37.171,468.0,4.7631578947368425,1.0210526315789474,6.733401891837359,2.207894736842105,34.18,-118.45,2.288
6335,52.923,60.0,4.363380281690141,1.064788732394366,6.601230118728877,2.0704225352112675,33.7,-117.8,1.94
8756,2.316,35.0,4.100467289719626,1.0420560747663552,1453.0,3.3948598130841123,33.88,-117.57,1.194
6858,6.3517,18.0,7.0,0.9236641221374046,388.0,2.9618320610687023,33.02,-117.05,2.601
19864,35.179,300.0,4.96969696969697,1.1313131313131313,6.656726524178391,2.6161616161616164,37.98,-122.01,1.655
17259,60.0,312.0,6.281501340482574,1.0107238605898123,7.062191632286556,3.1260053619302948,33.78,-118.01,2.331
3577,6.1278,29.0,6.894736842105263,0.9868421052631579,455.0,2.9934210526315788,37.71,-122.48,4.176
13763,1.7206,27.0,4.505154639175258,1.1134020618556701,469.0,4.835051546391752,34.05,-117.75,1.075
6351,42.723000000000006,276.0,5.531772575250836,1.0,6.669498089857879,2.632107023411371,38.91,-121.15,1.931
18402,15.863,252.0,5.154081632653061,1.0755102040816327,7.989221408815276,3.0081632653061225,39.7,-121.81,0.813
1657,2.7083,10.0,4.435185185185185,1.1574074074074074,355.0,3.287037037037037,37.72,-122.36,1.804
14223,48.906,252.0,5.356902356902357,1.0033670033670035,6.807934943699926,3.0437710437710437,33.82,-117.89,1.791
20223,7.0217,25.0,8.023136246786633,0.9794344473007712,1278.0,3.2853470437017993,33.89,-117.8,3.579
16088,3.2212,35.0,4.786372007366483,1.0165745856353592,2726.0,5.020257826887661,34.19,-119.19,1.805
17660,3.2153,42.0,4.783382789317508,1.0504451038575668,1940.0,2.878338278931751,37.36,-121.91,1.997
8966,3.9464,35.0,5.135021097046414,0.9282700421940928,643.0,2.7130801687763713,32.82,-117.2,1.716
283,4.1548,32.0,5.222585924713584,1.0376432078559739,1718.0,2.811783960720131,33.79,-118.03,2.166
13352,52.549,336.0,4.519911504424779,0.9513274336283186,7.011213987350367,2.4513274336283186,33.65,-117.9,2.618
13962,2.7792,18.0,5.584558823529412,1.088235294117647,846.0,3.110294117647059,36.16,-120.35,0.853
9094,14.492,348.0,3.781779661016949,1.0190677966101696,7.20414929203594,2.847457627118644,35.29,-120.65,2.229
18813,4.7877,11.0,6.087396504139835,1.0285188592456302,3710.0,3.4130634774609017,33.95,-117.24,1.326
11815,31.907999999999998,624.0,5.0,1.0141843971631206,6.779921907472252,3.117021276595745,37.71,-122.43,2.556
5610,68.46199999999999,384.0,6.273764258555133,0.935361216730038,6.645090969505644,2.920152091254753,37.38,-121.82,3.209
18729,2.4049,31.0,3.5402298850574714,1.1065830721003134,3558.0,3.717868338557994,33.97,-118.17,1.59
5187,5.1654,41.0,5.235714285714286,1.1071428571428572,652.0,4.6571428571428575,37.48,-122.2,2.336
15956,39.75,216.0,3.9081632653061225,0.9591836734693877,6.1903154058531475,4.969387755102041,33.8,-117.99,1.625
3382,35.437,324.0,5.1585014409221905,1.0259365994236311,7.160069207596127,3.7060518731988474,32.69,-117.04,1.158
9438,3.4338,34.0,4.719063545150502,0.9765886287625418,1040.0,3.4782608695652173,33.87,-117.9,1.952
1940,51.727999999999994,84.0,4.650485436893204,0.8155339805825242,5.793013608384144,3.174757281553398,36.29,-119.8,1.075
7451,26.25,192.0,4.0,0.5,3.6888794541139363,2.7857142857142856,33.87,-117.22,5.00001
4501,35.039,384.0,4.205630354957161,1.062423500611995,7.857093864902493,3.1615667074663403,37.65,-122.41,2.324
13970,54.842000000000006,264.0,5.1553956834532375,1.0906474820143885,7.491645473605133,2.57841726618705,37.3,-122.03,3.353
1945,43.393,516.0,5.071949947862357,1.013555787278415,8.050384453067021,3.267987486965589,37.73,-122.39,2.173
19066,1.6118,39.0,3.7304347826086954,1.0231884057971015,1171.0,3.3942028985507244,34.09,-118.21,1.385
11683,46.79299999999999,324.0,5.757575757575758,0.9494949494949495,6.993932975223189,3.6666666666666665,32.62,-117.04,1.519
19552,29.083000000000002,180.0,4.522388059701493,1.0963364993215738,7.22402480828583,1.8602442333785618,33.05,-117.27,1.224
20297,7.7773,33.0,6.546583850931677,1.2981366459627328,400.0,2.484472049689441,37.34,-122.38,4.563
5345,3.2708,26.0,4.26980198019802,1.066831683168317,1130.0,2.797029702970297,33.97,-118.35,1.281
1444,2.7679,33.0,4.827433628318584,1.0309734513274336,890.0,3.938053097345133,34.01,-118.08,1.764
6887,2.775,31.0,5.160493827160494,1.0123456790123457,327.0,4.037037037037037,39.1,-123.16,1.208
577,4.125,36.0,5.5875,0.990625,1139.0,3.559375,34.08,-117.93,1.858
20108,2.1856,23.0,5.0418250950570345,1.1406844106463878,722.0,2.7452471482889735,34.13,-117.38,1.078
8921,48.0,480.0,6.580188679245283,1.2523584905660377,6.859614903654202,2.2452830188679247,33.61,-117.91,5.00001
17875,4.7717,19.0,6.008498583569405,0.9660056657223796,1236.0,3.501416430594901,32.86,-116.98,1.532
10442,4.4597,29.0,5.61578947368421,1.1228070175438596,1722.0,3.0210526315789474,37.14,-122.11,2.041
11509,34.695,72.0,6.402402402402402,1.1246246246246245,7.603897968521881,3.0105105105105103,34.42,-117.56,1.388
3895,3.8365,24.0,5.082125603864735,1.0169082125603865,1181.0,2.8526570048309177,33.73,-117.99,2.509
16951,54.675000000000004,384.0,6.169934640522876,1.0130718954248366,7.490529402060711,2.9248366013071894,37.26,-121.91,2.611
9424,35.323,408.0,5.762903225806451,1.0677419354838709,7.340186835320115,2.4838709677419355,38.49,-121.45,1.098
3912,4.119,28.0,5.0756143667296785,1.0982986767485823,1243.0,2.3497164461247637,33.86,-118.37,3.24
4063,8.1194,52.0,7.75,0.9873417721518988,916.0,2.8987341772151898,37.83,-122.24,4.716
14681,29.306,492.0,4.522292993630574,1.0764331210191083,6.46302945692067,2.038216560509554,32.84,-117.28,3.603
10078,87.57999999999998,360.0,7.338129496402877,1.0575539568345325,6.669498089857879,2.8309352517985613,37.35,-122.06,5.00001
18556,2.3056,36.0,5.268656716417911,0.9701492537313433,792.0,2.955223880597015,38.14,-122.23,0.904
8437,2.3011,18.0,4.856823266219239,1.0738255033557047,1527.0,3.4161073825503356,39.11,-121.56,0.575
18952,45.357,324.0,5.162079510703364,1.0122324159021407,6.699500340161678,2.4801223241590216,33.88,-118.37,3.342
1917,1.6136,14.0,9.316931982633864,2.487698986975398,1586.0,2.295224312590449,34.23,-116.62,0.674
18617,6.7248,18.0,7.174083769633508,1.0209424083769634,2477.0,3.242146596858639,34.28,-118.54,3.772
10375,23.812,420.0,6.2894736842105265,1.1096491228070176,6.625392368007956,3.3026315789473686,32.74,-117.08,1.351
6979,2.6217,36.0,3.792091836734694,1.0293367346938775,2846.0,3.6301020408163267,34.16,-118.14,1.563
5848,1.5536,39.0,3.2965931863727453,1.0961923847695392,1339.0,2.6833667334669338,33.77,-118.18,1.55
7286,1.375,16.0,3.9508196721311477,1.3770491803278688,152.0,2.4918032786885247,40.51,-123.21,0.488
7319,29.820999999999998,540.0,4.481481481481482,0.9259259259259259,4.219507705176107,2.4814814814814814,34.33,-118.68,3.25
6745,93.845,312.0,7.92225201072386,1.0107238605898123,6.980075940561763,2.8793565683646114,33.75,-117.79,5.00001
2997,2.0161,11.0,3.82312925170068,1.1156462585034013,504.0,3.4285714285714284,34.64,-120.46,1.188
13831,40.858999999999995,588.0,5.486363636363636,1.1590909090909092,6.490723534502507,2.9909090909090907,37.72,-122.46,2.286
18408,2.4338,49.0,4.703933747412008,1.031055900621118,1621.0,3.3561076604554865,37.77,-122.2,1.024
5768,66.852,300.0,7.302439024390244,1.2658536585365854,6.806829360392176,2.202439024390244,33.44,-117.67,5.00001
4433,38.0,432.0,5.702702702702703,1.0513513513513513,6.859614903654202,2.572972972972973,37.67,-122.11,1.875
15961,51.463,420.0,6.257028112449799,1.072289156626506,6.677083461247136,3.1847389558232932,34.2,-118.58,2.202
226,19.13,420.0,2.9674620390455533,1.054229934924078,7.7142311448490855,4.856832971800434,34.02,-118.25,1.143
8457,3.5562,16.0,3.411602209944751,1.1464088397790055,1170.0,1.6160220994475138,32.78,-117.11,0.735
16430,4.6125,26.0,5.965277777777778,1.0046296296296295,1086.0,2.513888888888889,33.78,-117.84,2.292
3978,5.3873,18.0,4.958659217877095,1.0491620111731843,1901.0,2.124022346368715,37.34,-121.96,2.883
5999,33.846,180.0,2.930327868852459,0.8770491803278688,7.240649694255466,5.713114754098361,33.74,-117.91,1.625
6331,2.375,46.0,5.5,0.9166666666666666,30.0,2.5,37.63,-122.42,2.75
8737,1.25,39.0,4.548223350253807,1.101522842639594,805.0,4.086294416243655,35.36,-119.0,0.425
15119,6.9741,16.0,6.7676240208877285,0.9712793733681462,1279.0,3.339425587467363,33.64,-117.69,2.62
6677,15.143,408.0,3.8059810357403356,1.149525893508388,8.171599480345463,2.5805981035740335,34.02,-118.35,1.188
7438,32.5,192.0,4.935483870967742,1.060931899641577,6.7226297948554485,2.974910394265233,39.37,-123.75,1.514
12458,1.5625,22.0,4.358638743455497,1.0602094240837696,826.0,2.162303664921466,40.59,-124.14,0.668
18923,3.3713,35.0,4.780748663101604,1.0106951871657754,777.0,2.0775401069518717,32.79,-117.19,2.384
3812,77.643,312.0,6.270396270396271,0.9347319347319347,7.142827401161621,2.9463869463869465,37.33,-122.04,4.747
9541,29.820999999999998,552.0,4.398963730569948,0.9922279792746114,6.588926477533519,1.8808290155440415,38.55,-121.44,0.97
16925,2.9306,23.0,5.62962962962963,1.3240740740740742,281.0,2.6018518518518516,39.74,-123.15,0.7
11329,1.9741,26.0,4.4135135135135135,1.027027027027027,890.0,2.4054054054054053,41.04,-124.1,0.979
12049,48.355,204.0,5.346153846153846,1.0701357466063348,7.222566018822171,3.0972850678733033,37.25,-121.84,1.416
10852,1.9943,27.0,5.177290836653387,1.0,1241.0,2.4721115537848606,39.37,-121.67,0.863
15042,44.663000000000004,408.0,5.725663716814159,1.0501474926253687,6.92951677076365,3.0117994100294987,33.81,-117.96,1.839
17927,2.3687,31.0,4.815561959654179,1.0720461095100864,1371.0,3.951008645533141,36.7,-119.55,0.639
14356,2.6434,20.0,4.4049180327868855,1.044262295081967,2154.0,3.5311475409836066,36.92,-121.76,1.697
2222,19.354,420.0,2.7146984470928133,1.0693391115926327,8.68270762989381,2.1303719754423978,34.1,-118.3,3.4
12023,54.372,360.0,6.227848101265823,1.0202531645569621,7.15305163493748,3.232911392405063,33.79,-118.01,2.232
1684,23.182000000000002,276.0,3.6525974025974026,0.8863636363636364,6.5337888379333435,2.2305194805194803,32.98,-117.09,2.688
14366,2.0202,22.0,5.851703406813627,1.2745490981963927,1382.0,2.7695390781563125,41.54,-123.92,0.711
17515,2.7863,19.0,5.668817204301075,1.124731182795699,1184.0,2.546236559139785,39.79,-121.58,1.086
5446,22.024,348.0,5.271341463414634,1.0823170731707317,6.744059186311348,2.5853658536585367,41.53,-122.56,0.609
18560,5.6017,29.0,4.263803680981595,1.0899795501022496,919.0,1.8793456032719837,33.85,-118.4,4.3
20285,4.7068,6.0,5.81031976744186,1.059593023255814,4771.0,3.467296511627907,32.62,-116.98,1.843
11519,44.423,444.0,5.684350132625995,1.013262599469496,6.954638864880987,2.777188328912467,33.84,-118.12,2.16
898,52.452,48.0,5.945010183299389,1.0244399185336048,7.373374309910049,3.2423625254582484,37.46,-121.14,1.619
20163,35.05,336.0,4.410755148741419,1.0549199084668193,7.831220214604293,2.879862700228833,34.06,-118.15,2.043
12276,17.169,432.0,4.706959706959707,0.989010989010989,6.561030665896573,2.586080586080586,37.58,-121.02,1.214
1136,3.275,34.0,5.45945945945946,1.054054054054054,1293.0,2.9121621621621623,33.93,-118.01,1.899
12693,45.791000000000004,144.0,5.8992673992674,1.021978021978022,7.995306620290822,2.7161172161172162,35.36,-119.08,1.234
19219,21.25,204.0,16.8125,4.421875,5.147494476813453,2.671875,39.4,-120.09,0.839
15808,18.661,288.0,4.984520123839009,1.0030959752321982,6.813444599510896,2.8142414860681115,39.52,-121.61,0.598
6106,4.5,41.0,4.114558472553699,1.0692124105011933,1621.0,1.9343675417661097,33.77,-118.15,3.398
10652,5.0072,44.0,5.914835164835165,1.0302197802197801,947.0,2.6016483516483517,33.79,-118.13,2.362
8833,6.9261,24.0,7.150753768844221,1.035175879396985,1954.0,3.273031825795645,33.69,-117.95,2.846
3023,7.7317,16.0,7.427480916030534,0.9923664122137404,1454.0,2.7748091603053435,33.01,-117.25,3.96
512,4.2407,40.0,5.6943620178041545,1.032640949554896,1851.0,2.7462908011869436,34.16,-117.99,2.62
9232,21.083,240.0,4.2041467304625195,1.10207336523126,7.04141166379481,1.821371610845295,37.96,-122.03,1.625
8706,102.811,408.0,8.127371273712738,0.989159891598916,6.833031732786201,2.5121951219512195,37.45,-122.25,5.00001
10340,3.5625,41.0,5.16,0.96,356.0,2.3733333333333335,38.62,-121.38,1.153
1675,34.777,396.0,4.345415778251599,1.0085287846481876,7.344072850573066,3.29637526652452,34.13,-117.97,1.445
5064,55.312,324.0,5.623376623376624,0.9837662337662337,7.017506142941256,3.6201298701298703,33.68,-117.95,2.392
5831,35.313,552.0,4.737024221453288,0.9826989619377162,6.642486801367256,2.6505190311418687,37.72,-122.17,1.597
16372,33.214,624.0,4.825,1.11875,6.016157159698354,2.55625,37.77,-122.23,1.896
16747,41.730999999999995,312.0,5.1545741324921135,0.9936908517350158,6.813444599510896,2.867507886435331,38.37,-122.8,2.572
19753,3.5962,15.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,40.5,-120.67,0.859
14115,10.959,52.0,7.153310104529616,0.9790940766550522,791.0,2.7560975609756095,37.74,-122.46,5.00001
6175,55.647000000000006,372.0,5.435658914728682,1.012403100775194,7.739359202689098,3.55968992248062,37.68,-122.48,2.687
19510,12.8483,42.0,6.831578947368421,0.9157894736842105,420.0,2.210526315789474,34.04,-118.4,5.00001
17457,22.393,192.0,5.409259259259259,1.1833333333333333,7.516977224604321,3.403703703703704,33.31,-116.95,1.17
5351,5.5102,7.0,7.3541543901001765,1.1467295226870948,5102.0,3.006482027106659,33.0,-116.78,2.21
16491,34.55,576.0,5.8830188679245285,1.058490566037736,7.151485463904735,2.4056603773584904,38.45,-122.71,2.221
20228,77.854,180.0,7.854721549636804,1.0193704600484261,7.138866999945524,3.0484261501210654,33.7,-118.03,3.953
7953,1.3274,21.0,2.828689370485036,1.061919504643963,2924.0,3.017543859649123,33.78,-118.19,2.188
817,36.75,624.0,4.851351351351352,0.9691119691119691,6.955592608396297,2.023166023166023,37.81,-122.24,2.699
9689,4.2788,10.0,5.375,1.1145833333333333,282.0,2.9375,33.68,-117.35,1.25
19214,3.3995,30.0,3.84257602862254,1.0679785330948122,1341.0,2.3989266547406083,34.0,-118.43,3.24
17790,9.3586,32.0,7.129353233830845,0.9900497512437811,498.0,2.4776119402985075,37.36,-122.1,5.00001
2224,2.9133,4.0,5.376395534290271,1.2328548644338118,1481.0,2.3620414673046253,33.18,-117.27,2.157
3741,10.769,624.0,1.2608695652173914,1.1630434782608696,5.147494476813453,1.858695652173913,34.04,-118.24,1.125
13440,3.2589,9.0,11.458507963118189,2.0561609388097235,2811.0,2.3562447611064545,37.84,-120.2,1.379
5652,44.75,156.0,6.9703125,1.19375,7.493317248862145,2.8046875,35.6,-120.6,2.069
15266,6.3699,25.0,5.846808510638298,0.8765957446808511,569.0,2.421276595744681,37.96,-122.1,2.355
5541,5.1995,35.0,4.418103448275862,1.043103448275862,388.0,1.6724137931034482,37.45,-122.17,5.00001
5402,61.004,420.0,5.8687258687258685,1.0038610038610039,7.226209010100671,2.6525096525096523,37.51,-122.29,4.264
6992,5.4324,17.0,5.97583081570997,0.9652567975830816,2222.0,3.3564954682779455,37.69,-121.8,2.155
17903,4.0905,18.0,5.401213755900202,1.0377612946729602,3982.0,2.6850977747808495,34.27,-119.17,2.365
11240,39.745,432.0,5.951827242524917,1.0664451827242525,7.445417556701687,2.8421926910299002,32.79,-117.07,1.708
20545,36.033,108.0,4.946764091858038,1.0686325678496869,9.242226560838505,2.693893528183716,34.1,-117.61,1.326
14315,30.357,396.0,4.359756097560975,1.048780487804878,7.061334366910438,3.551829268292683,34.08,-118.09,2.06
9159,70.895,216.0,6.939130434782609,1.0543478260869565,8.156797046675651,2.526086956521739,37.91,-122.09,3.069
315,9.705,504.0,3.8,1.06,6.021023349349527,4.11,33.94,-118.24,0.9
127,2.7212,40.0,4.691312384473198,1.0425138632162663,2170.0,4.011090573012939,33.89,-118.2,1.079
18833,42.019000000000005,444.0,5.164658634538153,1.0240963855421688,6.954638864880987,4.204819277108434,34.11,-117.9,1.401
13677,1.7292,38.0,4.135135135135135,0.990990990990991,743.0,3.3468468468468466,35.37,-118.99,0.581
1405,1.4481,25.0,3.4057377049180326,0.9426229508196722,947.0,3.8811475409836067,36.62,-119.31,0.517
15986,5.6349,24.0,5.71313672922252,0.9195710455764075,874.0,2.3431635388739944,37.84,-122.14,3.556
1537,3.4625,36.0,5.7224264705882355,1.0588235294117647,1746.0,3.2095588235294117,37.98,-121.33,0.846
7657,5.25,41.0,3.4782608695652173,0.8695652173913043,61.0,2.652173913043478,33.92,-118.39,2.472
12537,34.706,276.0,5.555555555555555,0.9428571428571428,6.920671504248683,3.212698412698413,38.89,-121.3,0.993
18851,36.111,576.0,7.297297297297297,1.4864864864864864,5.459585514144159,3.1621621621621623,38.94,-121.76,0.675
5019,2.5401,32.0,4.829268292682927,0.96987087517934,1916.0,2.7489239598278337,38.13,-121.28,1.254
433,2.3304,26.0,1.8247191011235955,1.1393258426966293,628.0,1.4112359550561797,37.78,-122.42,5.00001
201,32.325,336.0,5.549346016646849,1.0404280618311534,7.785305182539862,2.858501783590963,35.4,-118.96,0.89
13762,2.2,14.0,3.605231866825208,1.187871581450654,1691.0,2.0107015457788346,34.09,-118.34,2.1
15863,17.279,504.0,5.438095238095238,1.1238095238095238,6.393590753950631,2.842857142857143,37.12,-120.27,0.523
14454,23.929000000000002,180.0,4.493796526054591,1.0074441687344913,6.577861357721047,1.781637717121588,38.46,-122.68,1.413
4676,4.0167,18.0,5.030651340996169,1.0153256704980842,1302.0,2.4942528735632186,33.51,-117.66,1.896
5119,2.5029,43.0,3.922920892494929,1.0365111561866125,1895.0,3.843813387423935,33.94,-118.2,1.597
6805,61.574999999999996,624.0,7.573333333333333,1.2133333333333334,5.393627546352362,2.92,37.45,-122.15,5.00001
20205,4.3836,18.0,6.057575757575758,1.1272727272727272,2071.0,3.1378787878787877,38.71,-121.31,1.02
85,36.638999999999996,300.0,5.126482213438735,1.1172595520421607,7.522400231387125,2.4347826086956523,34.12,-118.06,2.481
4377,32.708,516.0,5.330409356725146,1.0467836257309941,6.97166860472579,3.1140350877192984,33.95,-118.31,1.31
19405,2.4219,24.0,3.7145969498910674,1.0435729847494553,2037.0,4.437908496732026,33.99,-118.12,1.375
7923,17.344,288.0,3.298342541436464,1.0585635359116021,8.304742269640771,4.466298342541436,33.51,-116.01,0.664
14960,2.63,29.0,3.496212121212121,1.003787878787879,2576.0,4.878787878787879,33.97,-118.14,1.56
2992,1.6888,44.0,3.071844660194175,1.0563106796116506,1998.0,3.8796116504854368,34.04,-118.2,1.25
17929,2.881,47.0,3.8613138686131387,1.0766423357664234,1097.0,4.0036496350364965,33.97,-118.22,1.833
19873,19.375,504.0,4.827956989247312,1.0456989247311828,7.010311867307229,2.975806451612903,37.93,-122.36,0.87
8569,2.2169,21.0,5.035175879396985,0.9673366834170855,1397.0,3.5100502512562812,36.11,-119.58,0.616
13966,8.2598,52.0,7.094707520891365,1.0389972144846797,876.0,2.4401114206128134,37.57,-122.34,5.00001
4493,1.7976,40.0,3.2188449848024314,1.209726443768997,2195.0,3.335866261398176,34.03,-118.28,1.646
1171,52.452,216.0,6.923990498812351,0.9928741092636579,7.201170883281678,3.182897862232779,38.25,-122.61,2.049
15406,52.79899999999999,432.0,5.3203125,0.953125,5.8888779583328805,2.8125,33.86,-118.36,3.326
11964,28.649,48.0,4.958477508650519,1.1211072664359862,7.179307969504034,2.2681660899653977,34.93,-120.43,1.865
3295,36.974000000000004,432.0,5.355305466237942,1.0337620578778135,7.55171221535131,3.059485530546624,32.73,-117.08,1.22
18788,39.25,420.0,5.05668016194332,0.9392712550607287,6.322565239927284,2.251012145748988,37.35,-121.97,2.871
14161,49.0,144.0,6.56648451730419,1.0491803278688525,7.350516171833998,2.8342440801457194,38.72,-121.24,2.037
18805,3.6442,17.0,4.584586466165414,1.0413533834586466,1161.0,2.1823308270676693,33.8,-118.07,1.931
7658,21.964000000000002,612.0,4.052631578947368,1.0175438596491229,6.192362489474872,2.1403508771929824,36.97,-122.03,2.344
98,1.6944,33.0,4.892857142857143,1.0714285714285714,716.0,3.1964285714285716,32.72,-117.09,1.118
20593,30.833,600.0,4.641160949868074,1.071240105540897,7.45298232946546,2.2744063324538257,34.05,-118.36,3.381
10100,4.125,36.0,5.178571428571429,0.8642857142857143,335.0,2.392857142857143,37.66,-122.42,3.276
20407,3.1944,29.0,5.979591836734694,1.0233236151603498,915.0,2.6676384839650145,36.22,-119.35,1.068
7099,56.383,324.0,6.45841784989858,1.054766734279919,7.022868086082641,2.2738336713995944,36.5,-121.73,3.77
1284,19.141,180.0,6.53421052631579,1.431578947368421,6.728628613084702,2.1973684210526314,39.09,-122.9,1.432
5295,31.597,324.0,4.623529411764705,1.061764705882353,7.32052696227274,2.2205882352941178,33.87,-118.3,2.147
13486,3.016,35.0,5.328712871287129,1.0732673267326733,1409.0,2.79009900990099,38.02,-121.96,0.953
14432,36.742,108.0,5.8562874251497,1.0199600798403194,7.113142108707088,2.4491017964071857,37.34,-120.47,1.172
9951,3.9038,21.0,3.5863570391872277,0.9825834542815675,1486.0,2.1567489114658924,37.36,-122.02,2.438
3721,3.1106,11.0,3.67680608365019,1.1039290240811153,1659.0,2.102661596958175,34.16,-118.37,2.094
17084,3.1838,27.0,5.061959654178675,1.1397694524495676,1875.0,2.701729106628242,37.95,-122.05,1.82
19729,40.057,444.0,5.489270386266094,1.0343347639484979,6.895682697747868,4.236051502145923,34.24,-118.43,1.727
6889,47.361000000000004,528.0,5.518987341772152,1.1265822784810127,6.664409020350408,3.3037974683544302,33.88,-118.18,1.677
278,30.75,156.0,33.98969072164948,6.824742268041237,5.5909869805108565,2.752577319587629,38.31,-120.27,1.083
2763,66.369,48.0,5.428571428571429,1.0833333333333333,6.436150368369428,7.416666666666667,33.66,-117.9,1.926
13138,13.967,252.0,3.8929577464788734,0.9211267605633803,7.293017679772782,4.138028169014085,36.1,-119.58,0.465
11306,23.319000000000003,156.0,5.456121343445287,1.1202600216684724,7.716015266642587,2.43011917659805,38.7,-120.79,1.385
4605,65.513,192.0,6.774683544303797,0.9898734177215189,7.228388451573604,3.4860759493670885,33.86,-118.05,3.504
15668,3.2917,27.0,4.435114503816794,1.0305343511450382,647.0,4.938931297709924,33.93,-118.25,0.831
4018,67.805,324.0,7.913934426229508,1.069672131147541,6.602587892189336,3.0163934426229506,34.19,-118.86,3.929
14334,18.144,228.0,4.3485576923076925,1.1466346153846154,7.62657020629066,4.930288461538462,35.79,-119.1,0.498
19597,26.634999999999998,384.0,4.155629139072848,1.119205298013245,6.663132695990803,2.589403973509934,32.79,-116.97,1.136
18332,7.5,15.0,8.579281183932347,1.080338266384778,1580.0,3.3403805496828753,32.78,-116.91,3.164
20454,19.575,288.0,4.528423772609819,1.058139534883721,7.649216319820633,2.710594315245478,36.79,-119.83,0.67
9906,3.75,37.0,5.625310173697271,1.0049627791563276,1175.0,2.9156327543424316,34.08,-117.33,0.952
16852,4.5795,34.0,4.845622119815668,0.9838709677419355,1355.0,3.122119815668203,34.04,-118.12,2.353
9558,2.1793,36.0,2.882,1.068,1809.0,3.618,34.11,-118.2,1.857
10214,68.21900000000001,192.0,6.678832116788321,1.0875912408759123,7.265429723253953,3.4768856447688563,33.69,-117.8,3.255
